5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Occ (%),Lane 2 Flow (Veh/5 Minutes),Lane 2 Occ (%),Lane 3 Flow (Veh/5 Minutes),Lane 3 Occ (%),# Lane Points_x,% Observed_x,Lane 1 Speed (mph),Lane 1 Q (mph),Lane 2 Speed (mph),Lane 2 Q (mph),Lane 3 Speed (mph),Lane 3 Q (mph),# Lane Points_y,% Observed_y,Station_ID,Station_Type,Latitude,Longitude,# Lane Points,% Observed,Lane 4 Flow (Veh/5 Minutes),Lane 4 Occ (%),Lane 4 Speed (mph),Lane 4 Q (mph)
2024-12-30 17:05:00,133,8.9,216.0,15.8,152.0,13.0,3.0,0.0,62.1,62.1,60.2,60.2,54.1,54.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 17:10:00,136,9.3,222.0,16.5,156.0,13.5,3.0,0.0,61.6,61.6,59.7,59.7,53.7,53.7,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 17:15:00,137,9.6,223.0,17.1,157.0,14.0,3.0,0.0,60.7,60.7,58.9,58.9,52.9,52.9,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 17:20:00,136,9.7,220.0,17.2,155.0,14.1,3.0,0.0,60.0,60.0,58.1,58.1,52.3,52.3,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 17:25:00,135,9.6,220.0,17.0,154.0,13.9,3.0,0.0,59.8,59.8,57.9,57.9,52.1,52.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 17:30:00,134,9.5,218.0,16.8,153.0,13.7,3.0,0.0,60.0,60.0,58.1,58.1,52.3,52.3,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 17:35:00,133,9.4,217.0,16.6,153.0,13.6,3.0,0.0,60.2,60.2,58.3,58.3,52.5,52.5,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 17:40:00,133,9.3,217.0,16.4,152.0,13.4,3.0,0.0,60.4,60.4,58.5,58.5,52.7,52.7,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 17:45:00,133,9.2,216.0,16.2,152.0,13.3,3.0,0.0,60.8,60.8,59.0,59.0,53.0,53.0,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 17:50:00,132,9.0,215.0,15.9,151.0,13.0,3.0,0.0,61.4,61.4,59.6,59.6,53.6,53.6,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 17:55:00,131,8.6,213.0,15.3,150.0,12.5,3.0,0.0,62.2,62.2,60.3,60.3,54.2,54.2,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 18:00:00,128,8.3,209.0,14.8,147.0,12.1,3.0,0.0,62.9,62.9,61.0,61.0,54.9,54.9,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 18:05:00,130,8.2,211.0,14.4,148.0,11.8,3.0,0.0,63.7,63.7,61.7,61.7,55.5,55.5,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 18:10:00,131,8.2,213.0,14.5,150.0,11.9,3.0,0.0,64.3,64.3,62.3,62.3,56.1,56.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 18:15:00,131,8.2,213.0,14.5,149.0,11.9,3.0,0.0,64.5,64.5,62.5,62.5,56.3,56.3,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 18:20:00,130,8.1,212.0,14.3,149.0,11.7,3.0,0.0,64.9,64.9,62.9,62.9,56.6,56.6,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 18:25:00,128,7.8,209.0,13.8,147.0,11.3,3.0,0.0,65.5,65.5,63.5,63.5,57.1,57.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 18:30:00,127,7.6,206.0,13.5,145.0,11.0,3.0,0.0,65.9,65.9,63.9,63.9,57.5,57.5,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 18:35:00,126,7.5,205.0,13.2,144.0,10.8,3.0,0.0,66.4,66.4,64.4,64.4,57.9,57.9,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 18:40:00,124,7.3,202.0,12.9,142.0,10.5,3.0,0.0,66.8,66.8,64.8,64.8,58.3,58.3,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 18:45:00,123,7.1,200.0,12.5,140.0,10.2,3.0,0.0,67.3,67.3,65.2,65.2,58.6,58.6,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 18:50:00,120,6.9,195.0,12.1,137.0,9.9,3.0,0.0,67.7,67.7,65.6,65.6,59.0,59.0,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 18:55:00,118,6.6,192.0,11.7,135.0,9.6,3.0,0.0,68.0,68.0,65.9,65.9,59.3,59.3,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 19:00:00,115,6.4,187.0,11.3,132.0,9.2,3.0,0.0,68.4,68.4,66.3,66.3,59.7,59.7,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 19:05:00,115,6.3,187.0,11.2,131.0,9.2,3.0,0.0,68.6,68.6,66.5,66.5,59.8,59.8,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 19:10:00,116,6.3,188.0,11.1,132.0,9.1,3.0,0.0,68.9,68.9,66.8,66.8,60.1,60.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 19:15:00,116,6.3,189.0,11.1,133.0,9.1,3.0,0.0,69.0,69.0,66.9,66.9,60.2,60.2,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 19:20:00,115,6.2,186.0,10.9,131.0,8.9,3.0,0.0,69.2,69.2,67.0,67.0,60.3,60.3,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 19:25:00,112,6.0,182.0,10.6,128.0,8.7,3.0,0.0,69.5,69.5,67.3,67.3,60.6,60.6,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 19:30:00,110,5.9,179.0,10.4,126.0,8.5,3.0,0.0,69.6,69.6,67.4,67.4,60.7,60.7,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 19:35:00,109,5.7,177.0,10.2,124.0,8.3,3.0,0.0,69.8,69.8,67.7,67.7,60.9,60.9,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 19:40:00,108,5.7,176.0,10.2,123.0,8.3,3.0,0.0,69.7,69.7,67.6,67.6,60.8,60.8,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 19:45:00,106,5.7,173.0,10.0,122.0,8.2,3.0,0.0,69.8,69.8,67.7,67.7,60.9,60.9,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 19:50:00,105,5.6,170.0,9.9,119.0,8.1,3.0,0.0,69.7,69.7,67.6,67.6,60.8,60.8,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 19:55:00,102,5.4,167.0,9.5,117.0,7.8,3.0,0.0,69.7,69.7,67.6,67.6,60.8,60.8,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 20:00:00,100,5.3,163.0,9.4,115.0,7.7,3.0,0.0,69.8,69.8,67.7,67.7,60.9,60.9,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 20:05:00,99,5.2,160.0,9.3,113.0,7.6,3.0,0.0,69.8,69.8,67.7,67.7,60.9,60.9,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 20:10:00,100,5.3,163.0,9.4,114.0,7.7,3.0,0.0,69.8,69.8,67.7,67.7,60.9,60.9,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 20:15:00,100,5.3,162.0,9.4,114.0,7.7,3.0,0.0,69.8,69.8,67.7,67.7,60.9,60.9,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 20:20:00,98,5.2,160.0,9.3,112.0,7.6,3.0,0.0,69.7,69.7,67.6,67.6,60.8,60.8,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 20:25:00,97,5.2,157.0,9.1,110.0,7.5,3.0,0.0,69.6,69.6,67.4,67.4,60.7,60.7,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 20:30:00,94,5.0,153.0,8.9,108.0,7.3,3.0,0.0,69.4,69.4,67.2,67.2,60.5,60.5,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 20:35:00,94,5.0,153.0,8.9,108.0,7.3,3.0,0.0,69.3,69.3,67.1,67.1,60.4,60.4,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 20:40:00,93,5.0,152.0,8.9,107.0,7.3,3.0,0.0,69.2,69.2,67.0,67.0,60.3,60.3,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 20:45:00,93,5.0,151.0,8.8,106.0,7.2,3.0,0.0,69.2,69.2,67.0,67.0,60.3,60.3,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 20:50:00,91,4.9,148.0,8.7,104.0,7.1,3.0,0.0,69.3,69.3,67.1,67.1,60.4,60.4,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 20:55:00,91,4.9,147.0,8.6,103.0,7.0,3.0,0.0,69.3,69.3,67.1,67.1,60.4,60.4,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 21:00:00,89,4.8,145.0,8.5,102.0,6.9,3.0,0.0,70.6,70.6,68.5,68.5,61.6,61.6,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 21:05:00,89,4.8,145.0,8.5,102.0,7.0,3.0,0.0,71.3,71.3,69.1,69.1,62.1,62.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 21:10:00,91,4.9,148.0,8.7,104.0,7.1,3.0,0.0,71.6,71.6,69.4,69.4,62.4,62.4,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 21:15:00,92,4.9,149.0,8.7,105.0,7.1,3.0,0.0,71.8,71.8,69.6,69.6,62.6,62.6,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 21:20:00,91,4.9,148.0,8.6,104.0,7.1,3.0,0.0,71.9,71.9,69.7,69.7,62.7,62.7,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 21:25:00,89,4.7,144.0,8.3,101.0,6.8,3.0,0.0,72.0,72.0,69.8,69.8,62.8,62.8,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 21:30:00,87,4.6,142.0,8.2,100.0,6.7,3.0,0.0,72.1,72.1,69.9,69.9,62.9,62.9,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 21:35:00,86,4.6,140.0,8.1,99.0,6.7,3.0,0.0,72.1,72.1,69.9,69.9,62.9,62.9,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 21:40:00,84,4.5,137.0,7.9,96.0,6.5,3.0,0.0,72.2,72.2,70.0,70.0,63.0,63.0,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 21:45:00,83,4.4,135.0,7.8,95.0,6.4,3.0,0.0,72.3,72.3,70.1,70.1,63.1,63.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 21:50:00,81,4.3,132.0,7.6,92.0,6.3,3.0,0.0,72.4,72.4,70.2,70.2,63.2,63.2,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 21:55:00,78,4.2,127.0,7.4,89.0,6.1,3.0,0.0,72.4,72.4,70.2,70.2,63.2,63.2,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 22:00:00,77,4.1,125.0,7.3,88.0,6.0,3.0,0.0,72.2,72.2,70.0,70.0,63.0,63.0,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 22:05:00,77,4.1,125.0,7.3,88.0,5.9,3.0,0.0,72.1,72.1,69.9,69.9,62.9,62.9,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 22:10:00,77,4.1,125.0,7.3,88.0,6.0,3.0,0.0,72.1,72.1,69.9,69.9,62.9,62.9,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 22:15:00,77,4.1,125.0,7.3,88.0,5.9,3.0,0.0,72.1,72.1,69.9,69.9,62.9,62.9,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 22:20:00,75,4.0,122.0,7.1,86.0,5.8,3.0,0.0,72.2,72.2,70.0,70.0,63.0,63.0,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 22:25:00,72,3.9,117.0,6.9,82.0,5.6,3.0,0.0,72.2,72.2,70.0,70.0,63.0,63.0,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 22:30:00,70,3.7,113.0,6.6,80.0,5.4,3.0,0.0,72.2,72.2,70.0,70.0,63.0,63.0,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 22:35:00,68,3.6,110.0,6.4,77.0,5.2,3.0,0.0,72.3,72.3,70.1,70.1,63.1,63.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 22:40:00,66,3.5,107.0,6.3,75.0,5.1,3.0,0.0,72.3,72.3,70.1,70.1,63.1,63.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 22:45:00,64,3.4,104.0,6.1,73.0,5.0,3.0,0.0,72.3,72.3,70.1,70.1,63.1,63.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 22:50:00,61,3.3,100.0,5.8,70.0,4.7,3.0,0.0,72.3,72.3,70.1,70.1,63.1,63.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 22:55:00,58,3.1,94.0,5.5,66.0,4.5,3.0,0.0,72.3,72.3,70.1,70.1,63.1,63.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 23:00:00,55,3.0,90.0,5.3,63.0,4.3,3.0,0.0,72.2,72.2,70.0,70.0,63.0,63.0,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 23:05:00,54,2.9,88.0,5.1,62.0,4.2,3.0,0.0,72.1,72.1,69.9,69.9,62.9,62.9,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 23:10:00,53,2.9,87.0,5.1,61.0,4.2,3.0,0.0,72.1,72.1,69.9,69.9,62.9,62.9,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 23:15:00,52,2.8,84.0,5.0,59.0,4.1,3.0,0.0,72.1,72.1,69.9,69.9,62.9,62.9,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 23:20:00,49,2.7,80.0,4.8,56.0,3.9,3.0,0.0,72.1,72.1,69.9,69.9,62.9,62.9,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 23:25:00,47,2.6,76.0,4.6,54.0,3.7,3.0,0.0,72.0,72.0,69.8,69.8,62.8,62.8,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 23:30:00,46,2.5,74.0,4.4,52.0,3.6,3.0,0.0,71.9,71.9,69.7,69.7,62.7,62.7,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 23:35:00,45,2.4,72.0,4.3,51.0,3.5,3.0,0.0,71.9,71.9,69.7,69.7,62.7,62.7,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 23:40:00,44,2.4,72.0,4.3,51.0,3.5,3.0,0.0,71.9,71.9,69.7,69.7,62.7,62.7,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 23:45:00,42,2.3,69.0,4.1,49.0,3.4,3.0,0.0,71.9,71.9,69.7,69.7,62.7,62.7,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 23:50:00,40,2.2,66.0,3.9,46.0,3.2,3.0,0.0,71.8,71.8,69.6,69.6,62.6,62.6,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-30 23:55:00,38,2.1,62.0,3.7,43.0,3.1,3.0,0.0,71.7,71.7,69.5,69.5,62.5,62.5,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 00:00:00,36,2.0,59.0,3.6,41.0,2.9,3.0,0.0,73.0,73.0,70.7,70.7,63.6,63.6,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 00:05:00,35,2.0,57.0,3.5,40.0,2.9,3.0,0.0,72.5,72.5,70.3,70.3,63.3,63.3,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 00:10:00,35,2.0,57.0,3.5,40.0,2.9,3.0,0.0,72.3,72.3,70.1,70.1,63.1,63.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 00:15:00,34,1.9,55.0,3.4,39.0,2.8,3.0,0.0,72.2,72.2,70.0,70.0,63.0,63.0,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 00:20:00,32,1.9,53.0,3.3,37.0,2.7,3.0,0.0,72.0,72.0,69.8,69.8,62.8,62.8,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 00:25:00,31,1.8,50.0,3.2,35.0,2.6,3.0,0.0,71.8,71.8,69.6,69.6,62.6,62.6,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 00:30:00,29,1.7,48.0,3.0,34.0,2.5,3.0,0.0,71.7,71.7,69.5,69.5,62.5,62.5,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 00:35:00,29,1.7,47.0,2.9,33.0,2.4,3.0,0.0,71.5,71.5,69.3,69.3,62.3,62.3,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 00:40:00,28,1.6,46.0,2.9,32.0,2.4,3.0,0.0,71.5,71.5,69.3,69.3,62.3,62.3,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 00:45:00,27,1.6,44.0,2.8,31.0,2.3,3.0,0.0,71.4,71.4,69.2,69.2,62.2,62.2,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 00:50:00,26,1.5,42.0,2.7,29.0,2.2,3.0,0.0,71.3,71.3,69.1,69.1,62.1,62.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 00:55:00,25,1.5,40.0,2.6,28.0,2.1,3.0,0.0,71.2,71.2,69.0,69.0,62.1,62.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 01:00:00,24,1.4,38.0,2.5,27.0,2.1,3.0,0.0,71.4,71.4,69.2,69.2,62.2,62.2,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 01:05:00,23,1.4,38.0,2.5,27.0,2.0,3.0,0.0,71.6,71.6,69.4,69.4,62.4,62.4,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 01:10:00,23,1.4,38.0,2.5,26.0,2.0,3.0,0.0,71.6,71.6,69.4,69.4,62.4,62.4,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 01:15:00,23,1.4,37.0,2.4,26.0,2.0,3.0,0.0,71.6,71.6,69.4,69.4,62.4,62.4,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 01:20:00,21,1.3,35.0,2.3,25.0,1.9,3.0,0.0,71.6,71.6,69.4,69.4,62.4,62.4,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 01:25:00,21,1.3,34.0,2.2,24.0,1.8,3.0,0.0,71.4,71.4,69.2,69.2,62.2,62.2,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 01:30:00,20,1.2,33.0,2.2,23.0,1.8,3.0,0.0,71.5,71.5,69.3,69.3,62.3,62.3,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 01:35:00,20,1.2,33.0,2.2,23.0,1.8,3.0,0.0,71.5,71.5,69.3,69.3,62.3,62.3,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 01:40:00,20,1.2,33.0,2.2,23.0,1.8,3.0,0.0,71.5,71.5,69.3,69.3,62.3,62.3,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 01:45:00,20,1.2,33.0,2.2,23.0,1.8,3.0,0.0,71.4,71.4,69.2,69.2,62.2,62.2,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 01:50:00,20,1.2,32.0,2.1,22.0,1.7,3.0,0.0,71.3,71.3,69.1,69.1,62.1,62.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 01:55:00,19,1.2,31.0,2.1,22.0,1.7,3.0,0.0,71.2,71.2,69.0,69.0,62.1,62.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 02:00:00,18,1.1,29.0,2.0,21.0,1.6,3.0,0.0,71.3,71.3,69.1,69.1,62.1,62.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 02:05:00,18,1.1,30.0,2.0,21.0,1.6,3.0,0.0,71.4,71.4,69.2,69.2,62.2,62.2,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 02:10:00,19,1.2,30.0,2.0,21.0,1.7,3.0,0.0,71.4,71.4,69.2,69.2,62.2,62.2,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 02:15:00,19,1.2,31.0,2.1,22.0,1.7,3.0,0.0,71.5,71.5,69.3,69.3,62.3,62.3,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 02:20:00,19,1.2,30.0,2.1,21.0,1.7,3.0,0.0,71.4,71.4,69.2,69.2,62.2,62.2,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 02:25:00,19,1.2,30.0,2.0,21.0,1.7,3.0,0.0,71.4,71.4,69.2,69.2,62.2,62.2,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 02:30:00,18,1.1,30.0,2.0,21.0,1.7,3.0,0.0,71.4,71.4,69.2,69.2,62.2,62.2,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 02:35:00,18,1.1,30.0,2.0,21.0,1.7,3.0,0.0,71.4,71.4,69.2,69.2,62.2,62.2,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 02:40:00,19,1.2,31.0,2.1,22.0,1.7,3.0,0.0,71.4,71.4,69.2,69.2,62.2,62.2,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 02:45:00,19,1.2,31.0,2.1,22.0,1.7,3.0,0.0,71.3,71.3,69.1,69.1,62.1,62.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 02:50:00,18,1.2,29.0,2.0,21.0,1.7,3.0,0.0,71.3,71.3,69.1,69.1,62.1,62.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 02:55:00,18,1.1,29.0,2.0,20.0,1.7,3.0,0.0,71.1,71.1,68.9,68.9,62.0,62.0,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 03:00:00,18,1.1,29.0,2.0,20.0,1.6,3.0,0.0,70.9,70.9,68.8,68.8,61.9,61.9,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 03:05:00,18,1.1,29.0,2.0,21.0,1.6,3.0,0.0,71.1,71.1,68.9,68.9,62.0,62.0,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 03:10:00,19,1.2,30.0,2.1,21.0,1.7,3.0,0.0,71.2,71.2,69.0,69.0,62.1,62.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 03:15:00,20,1.2,32.0,2.2,22.0,1.8,3.0,0.0,71.3,71.3,69.1,69.1,62.1,62.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 03:20:00,21,1.3,34.0,2.3,24.0,1.9,3.0,0.0,71.3,71.3,69.1,69.1,62.1,62.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 03:25:00,21,1.3,35.0,2.4,25.0,1.9,3.0,0.0,71.3,71.3,69.1,69.1,62.1,62.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 03:30:00,23,1.4,37.0,2.4,26.0,2.0,3.0,0.0,71.5,71.5,69.3,69.3,62.3,62.3,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 03:35:00,24,1.5,39.0,2.6,28.0,2.1,3.0,0.0,71.6,71.6,69.4,69.4,62.4,62.4,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 03:40:00,26,1.5,42.0,2.7,29.0,2.2,3.0,0.0,71.7,71.7,69.5,69.5,62.5,62.5,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 03:45:00,27,1.6,43.0,2.8,30.0,2.3,3.0,0.0,71.9,71.9,69.7,69.7,62.7,62.7,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 03:50:00,26,1.6,43.0,2.8,30.0,2.3,3.0,0.0,71.9,71.9,69.7,69.7,62.7,62.7,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 03:55:00,26,1.6,42.0,2.7,29.0,2.3,3.0,0.0,71.8,71.8,69.6,69.6,62.6,62.6,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 04:00:00,26,1.6,42.0,2.8,29.0,2.3,3.0,0.0,71.6,71.6,69.4,69.4,62.4,62.4,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 04:05:00,28,1.7,45.0,3.0,32.0,2.4,3.0,0.0,71.7,71.7,69.5,69.5,62.5,62.5,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 04:10:00,31,1.9,50.0,3.3,35.0,2.7,3.0,0.0,71.9,71.9,69.7,69.7,62.7,62.7,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 04:15:00,35,2.1,56.0,3.7,39.0,3.0,3.0,0.0,72.4,72.4,70.2,70.2,63.2,63.2,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
2024-12-31 04:20:00,38,2.3,62.0,4.0,43.0,3.3,3.0,0.0,72.3,72.3,70.1,70.1,63.1,63.1,3.0,0.0,716899,Mainline,33.883681,-118.027733,,,,,,
